5,Germany,19/05/2005,17,0.64,2.411074039,0.415421541,0.19956525,0.537604347,0.513167785
5,Germany,19/05/2005,18,0.64,1.588677987,0.1515088,2.471757849,0.069261166,0.48482816
5,Germany,19/05/2005,19,0.64,2.624215213,0.477130039,0.552466361,0.571300441,0.847533621
5,Germany,19/05/2005,20,1,2.407710773,0.14010386,1.172721196,0.223128369,0.492958025
5,Germany,19/05/2005,21,0.88,2.974432853,0.087590661,0.226275874,0.357661865,0.094889882
5,Germany,19/05/2005,22,0.88,2.035570917,0.005259873,1.52536322,0.199875181,0.668003893
5,Germany,19/05/2005,23,0.88,2.779789135,0.140664029,0.569354401,0.401897224,0.32151778
5,Germany,19/05/2005,24,0.88,1.616387064,0.301725585,2.397640812,0.204742361,0.651942783
5,Germany,19/05/2005,25,0.88,0.72432956,0.997437426,1.086494339,0.617461264,0.581838499
5,Germany,19/05/2005,26,0.88,1.773234871,0.208316991,1.437895325,0.416633981,1.05682766
5,Germany,19/05/2005,27,0,2.723130342,0,0,0,0.711727249
5,Germany,19/05/2005,28,0,0,1.075653254,0,0,1.944277011
5,Germany,19/05/2005,29,0,0,0,3.01626417,0,1.362904551
5,Germany,19/05/2005,30,0,0,0,0,3.92563518,0.091904503
6,Iceland,30/06/2003,1,0.64,4.075,0.225,0.08,0.025,0.0225
6,Iceland,30/06/2003,2,0.64,1.4775,2.0625,0.085,0.0425,0.12
6,Iceland,30/06/2003,3,0.64,2.5275,0.2275,0.51,0.0175,0.145
6,Iceland,30/06/2003,4,0.64,2.1325,0.2925,0.02,0.16,0.225
6,Iceland,30/06/2003,5,1,3.0225,1.2325,0.3925,0.1425,0.14
6,Iceland,30/06/2003,6,0.88,3.2775,0.7675,0.1275,0.0375,0.1025
6,Iceland,30/06/2003,7,0.88,3.315,0.485,0.955,0.05,0.3875
6,Iceland,30/06/2003,8,0.88,3.555,0.14,0.0775,0.05,0.0275
6,Iceland,30/06/2003,9,0.88,1.06,1.6175,0.3775,0.025,0.365
6,Iceland,30/06/2003,10,0.88,2.0675,0.52,0.0925,0.07,0.095
6,Iceland,30/06/2003,11,0.88,1.4325,0.2375,0.195,0.0275,0.085
6,Iceland,30/06/2003,12,0,4.4775,0,0,0,0.0925
6,Iceland,30/06/2003,13,0,0,0.33,0,0,0.61
6,Iceland,30/06/2003,14,0,0,0,1.7675,0,2.2
6,Iceland,30/06/2003,15,0,0,0,0,0.1775,1.7125
6,Iceland,30/06/2003,16,0.64,4.23,0.5025,0.125,0.0675,0.2375
6,Iceland,30/06/2003,17,0.64,1.3875,1.4625,0.235,0.0275,0.0675
6,Iceland,30/06/2003,18,0.64,1.28,0.415,0.1925,0.015,0.0725
6,Iceland,30/06/2003,19,0.64,1.8175,0.65,0.04,0.16,0.805
6,Iceland,30/06/2003,20,1,2.2125,0.2975,0.255,0.055,0.19
6,Iceland,30/06/2003,21,0.88,2.63,0.2775,0.065,0.03,0.155
6,Iceland,30/06/2003,22,0.88,2.3975,0.125,0.185,0.005,0.1925
6,Iceland,30/06/2003,23,0.88,2.6,0.28,0.065,0.05,0.195
6,Iceland,30/06/2003,24,0.88,1.4775,1.7725,0.6575,0.0675,0.335
6,Iceland,30/06/2003,25,0.88,1.125,1.53,0.1,0.145,0.49
6,Iceland,30/06/2003,26,0.88,1.5925,0.24,0.09,0.0375,0.12
6,Iceland,30/06/2003,27,0,3.4475,0,0,0,0.085
6,Iceland,30/06/2003,28,0,0,2.8525,0,0,0.37
6,Iceland,30/06/2003,29,0,0,0,0.4625,0,0.74
6,Iceland,30/06/2003,30,0,0,0,0,0.02,1.2825
7,Iceland,5/7/2004,1,0.64,1.76,0.076,0.016,0.1,0.072
7,Iceland,5/7/2004,2,0.64,0.404,0.656,0.032,0.452,0.032
7,Iceland,5/7/2004,3,0.64,0.836,0.156,0,0.108,0.052
7,Iceland,5/7/2004,4,0.64,0.64,0.16,0,0.168,0.304
7,Iceland,5/7/2004,5,1,0.536,0.272,0,0.192,0.128
7,Iceland,5/7/2004,6,0.88,0.928,0.252,0,0.172,0.02
7,Iceland,5/7/2004,7,0.88,1.472,0.16,0,0.084,0.096
7,Iceland,5/7/2004,8,0.88,1.284,0.156,0,0.308,0.112
7,Iceland,5/7/2004,9,0.88,0.684,0.368,0,0.148,0.04
7,Iceland,5/7/2004,10,0.88,0.652,0.268,0.036,0.16,0.04
7,Iceland,5/7/2004,11,0.88,0.54,0.18,0.02,0.224,0.1
7,Iceland,5/7/2004,12,0,2.284,0,0,0,0.032
7,Iceland,5/7/2004,13,0,0,0.324,0,0,0.092
7,Iceland,5/7/2004,14,0,0,0,0,0,0.32
7,Iceland,5/7/2004,15,0,0,0,0,0.092,0.572
7,Iceland,5/7/2004,16,0.64,1.816,0.152,0,0.076,0.02
7,Iceland,5/7/2004,17,0.64,0.196,0.248,0,0.136,0.012
7,Iceland,5/7/2004,18,0.64,0.804,0.112,0,0.036,0.088
7,Iceland,5/7/2004,19,0.64,0.728,0.208,0,0.228,0.188
7,Iceland,5/7/2004,20,1,0.912,0.216,0,0.116,0.036
7,Iceland,5/7/2004,21,0.88,0.644,0.16,0,0.104,0.08
7,Iceland,5/7/2004,22,0.88,1.184,0.092,0.016,0.12,0.02
7,Iceland,5/7/2004,23,0.88,1.156,0.084,0,0.104,0.06
7,Iceland,5/7/2004,24,0.88,0.248,0.364,0,0.056,0.108
7,Iceland,5/7/2004,25,0.88,0.688,0.532,0,0.388,0.08
7,Iceland,5/7/2004,26,0.88,0.396,0.136,0,0.072,0.06
7,Iceland,5/7/2004,27,0,1.708,0,0,0,0.04
7,Iceland,5/7/2004,28,0,0,0.256,0,0,0.036
7,Iceland,5/7/2004,29,0,0,0,0,0,0.256
7,Iceland,5/7/2004,30,0,0,0,0,0.032,0.448
8,Ireland,29/03/2004,1,0.64,1.239976777,0.079294159,0.165483462,0.147096411,0.001149191
8,Ireland,29/03/2004,2,0.64,0.409516979,1.942209182,0.019477027,0.019477027,0.011486452
8,Ireland,29/03/2004,3,0.64,0.371429678,0.505822491,0.520309789,0.049010223,0.045927819
